,Item_Identifier,Outlet_Identifier,Outles_Sales
3592,FDM38,OUT049,3211.1131324712014
3593,FDS25,OUT013,3413.1405674866764
3594,FDZ22,OUT013,2811.6589974006897
3595,FDZ20,OUT019,3783.42940474733
3596,FDD45,OUT010,2101.3776491481904
3597,FDN03,OUT049,2736.9761217933237
3598,NCW30,OUT046,-1032.2226318666324
3599,FDY24,OUT027,2182.7964660862067
3600,FDJ26,OUT019,3481.187718450063
3601,FDM15,OUT049,1586.179847427418
3602,NCW54,OUT027,847.410251152801
3603,FDA23,OUT045,741.8720963387229
3604,FDA39,OUT019,926.3413244752362
3605,FDZ12,OUT017,3135.4393878724213
3606,NCB42,OUT046,3741.0424365053177
3607,FDL16,OUT046,3187.7296684248004
3608,FDO24,OUT019,1107.8178995924882
3609,NCP42,OUT046,870.0922147923142
3610,FDR19,OUT018,3218.613103662537
3611,DRL01,OUT045,2387.5917271013977
3612,FDV37,OUT046,2319.3794920542323
3613,FDI41,OUT010,5426.672564324166
3614,FDF58,OUT049,1943.026241184108
3615,NCF43,OUT018,3740.8252032443916
3616,FDN02,OUT049,2714.5769316954647
3617,NCP41,OUT035,849.919891098474
3618,NCY17,OUT027,2241.236618753665
3619,FDL58,OUT027,2796.2906730838604
3620,NCA30,OUT027,2015.5677390470873
3621,FDE46,OUT018,763.699547736852
3622,FDY38,OUT035,965.3363191518445
3623,NCH29,OUT027,2352.360767387854
3624,FDO20,OUT045,2927.7216973417426
3625,FDP44,OUT018,2992.660372318367
3626,FDM02,OUT027,-50.28461429005438
3627,FDJ14,OUT027,2442.748559397366
3628,FDH04,OUT010,793.0322737996223
3629,DRK23,OUT046,2158.5589536332554
3630,NCW05,OUT046,4154.268077720428
3631,FDF12,OUT049,3456.023153068585
3632,FDL51,OUT019,2620.4377408401833
3633,FDN03,OUT018,3149.1267730890113
3634,DRJ37,OUT049,2035.6274667717435
3635,FDM12,OUT019,2091.8470651446696
3636,FDA16,OUT045,3030.094546057999
3637,NCB07,OUT017,839.5771635949728
3638,NCI17,OUT019,2561.7526901661986
3639,FDR51,OUT046,1141.7846445763407
3640,FDJ55,OUT045,1097.9702215937118
3641,NCZ17,OUT013,2997.7820104822445
3642,FDU25,OUT013,3399.5190369205493
3643,NCG18,OUT045,2032.5891569355006
3644,DRM11,OUT017,2509.0126542956104
3645,FDH16,OUT035,54.021581175854635
3646,FDZ04,OUT018,2632.2193723429536
3647,NCX53,OUT035,1569.8862331174205
3648,FDX38,OUT027,2511.1610523671316
3649,FDX09,OUT046,5355.42141354567
3650,NCW05,OUT018,2623.5723483184265
3651,NCS41,OUT017,1510.0126880685075
3652,FDI26,OUT046,2956.3998152752256
3653,NCZ41,OUT027,3028.4031266377165
3654,NCK06,OUT046,1353.2917030626334
3655,FDX23,OUT027,1648.0042994881119
3656,NCA42,OUT046,3169.732489326359
3657,FDC20,OUT049,1970.1788329919884
3658,DRC49,OUT018,3076.398907140612
3659,FDX01,OUT013,938.7839220784429
3660,FDC08,OUT045,2092.5824880594814
3661,FDC02,OUT017,3321.770312217888
3662,FDK10,OUT045,2712.284365935977
3663,DRC24,OUT013,1199.5681544573674
3664,FDW16,OUT019,1527.37081026148
3665,NCU06,OUT018,1082.287821185086
3666,DRA59,OUT045,-1082.3231851523508
3667,FDR24,OUT019,5107.871935015011
3668,DRL35,OUT018,2013.5272211567649
3669,FDA49,OUT013,1367.1685667644608
3670,NCC55,OUT046,3910.7721537727684
3671,DRD24,OUT019,1739.9162921649279
3672,NCE55,OUT049,2830.086079567545
3673,FDT33,OUT045,2843.108270825858
3674,NCT53,OUT013,4377.538823976794
3675,FDS26,OUT046,603.2982481018461
3676,FDL22,OUT018,4285.842614128641
3677,FDP44,OUT017,507.2014672218536
3678,FDC52,OUT018,1749.927040760066
3679,FDI53,OUT010,2143.162047830522
3680,FDZ23,OUT046,1097.7249009519555
3681,NCT18,OUT013,1062.6540781470267
3682,FDR13,OUT046,3352.4043464673387
3683,FDB09,OUT010,2919.174401222879
3684,FDZ60,OUT013,930.6796801662878
3685,FDB11,OUT046,3086.295444738995
3686,FDC10,OUT018,1717.5813118996425
3687,FDW56,OUT035,2989.2878541830673
3688,FDK14,OUT027,1773.6386679318603
3689,DRE27,OUT027,2196.3056624891497
3690,FDA38,OUT017,4286.105166056184
3691,FDT11,OUT045,-663.0978826931876
3692,FDP15,OUT035,2960.9883354725043
3693,FDV27,OUT035,1962.9251612141882
3694,FDS36,OUT027,1074.4566780029304
3695,FDY40,OUT027,1681.4199921818588
3696,NCF19,OUT049,662.5438946538168
3697,FDF53,OUT045,1451.2772864488118
3698,FDS14,OUT027,850.789508455323
3699,FDE56,OUT046,317.7303951519323
3700,FDZ19,OUT035,3232.9443359359257
3701,FDZ46,OUT013,1325.3971783241675
3702,FDR16,OUT046,-1060.6314351673059
3703,FDG29,OUT018,4212.622014231178
3704,NCE30,OUT017,1811.5941576240707
3705,FDZ40,OUT046,2885.9681621557957
3706,FDG58,OUT018,5132.407750658573
3707,DRH03,OUT013,951.4844530465305
3708,FDZ47,OUT045,1857.3542733622473
3709,FDV04,OUT018,5390.437000069307
3710,FDZ10,OUT018,2797.5676247351016
3711,FDG46,OUT017,1678.6585928239394
3712,NCF07,OUT045,1780.474135382304
3713,FDY44,OUT035,2965.1235157317738
3714,FDB21,OUT013,4223.764906656922
3715,FDS20,OUT035,2657.4456804732945
3716,FDS49,OUT049,2013.3875071947211
3717,FDX55,OUT027,3138.104063234605
3718,NCQ02,OUT018,3036.089619260306
3719,FDR25,OUT013,1548.0973503135624
3720,DRG39,OUT045,5093.188217521942
3721,FDB46,OUT046,3902.6152744775723
3722,NCC30,OUT018,2033.5336143913858
3723,FDE58,OUT035,3664.4643114760574
3724,FDC05,OUT019,4170.602309167567
3725,FDY15,OUT046,2824.880313506419
3726,FDG14,OUT046,3799.7816803758956
3727,FDL08,OUT049,3862.6733009283157
3728,FDQ47,OUT013,1662.3294507386386
3729,FDN12,OUT035,3119.9044306351693
3730,FDW10,OUT013,1823.0741579142857
3731,FDD02,OUT035,1436.706952214547
3732,FDX35,OUT010,727.2006210211231
3733,FDT35,OUT046,4447.514092909101
3734,DRN47,OUT019,4079.0376248265625
3735,FDB11,OUT010,2823.0196127941
3736,FDN20,OUT045,886.5858121638832
3737,FDB59,OUT035,2559.780477745081
3738,FDJ58,OUT045,2838.49489099891
3739,FDU60,OUT046,2029.0735596085235
3740,FDS03,OUT049,-1057.4022503612694
3741,FDU40,OUT019,3036.9995350955733
3742,DRH15,OUT049,3801.3255992521676
3743,FDD04,OUT027,2501.3604502929984
3744,FDQ01,OUT046,2475.75602162502
3745,FDF28,OUT035,1135.7367455224417
3746,FDD22,OUT010,2864.0765058368556
3747,FDY19,OUT046,4100.48502861482
3748,FDN33,OUT035,2904.810716449324
3749,FDV36,OUT035,2497.387612328263
3750,FDW01,OUT010,2014.7934827742959
3751,FDJ28,OUT049,1956.804049021303
3752,FDB17,OUT035,1762.2937971617412
3753,FDM40,OUT049,3472.377587845856
3754,FDV46,OUT045,2698.2415588902404
3755,FDQ44,OUT049,2133.289224736218
3756,NCD42,OUT046,2567.599986273973
3757,DRH37,OUT046,4634.601116069438
3758,FDR10,OUT018,4140.554848435486
3759,NCD06,OUT027,2401.998301942832
3760,FDI53,OUT046,2113.1807801053283
3761,FDG16,OUT035,88.28254761785297
3762,DRB25,OUT046,-1267.4433640033114
3763,FDY09,OUT046,3045.1745856161365
3764,FDX48,OUT045,-1234.8856829287358
3765,FDC03,OUT010,1598.432946500305
3766,FDT47,OUT035,3601.2854472924864
3767,FDW44,OUT027,-343.5007178902663
3768,FDT24,OUT017,1414.2377571385448
3769,FDT12,OUT019,4508.033438581899
3770,NCS38,OUT035,4152.987705591075
3771,FDO39,OUT035,1495.624629404518
3772,FDA13,OUT046,698.3074973486293
3773,FDO48,OUT035,-401.00141213150664
3774,DRJ01,OUT017,2991.8221038794773
3775,FDD53,OUT018,3765.091470377767
3776,NCT05,OUT049,3216.7908622449827
3777,FDQ51,OUT045,3814.3662231058115
3778,FDU60,OUT013,2749.208117603856
3779,FDC59,OUT046,2125.1256380293594
3780,FDP36,OUT035,4325.439688981061
3781,NCM19,OUT017,2539.9126262153736
3782,FDL16,OUT035,2936.381495353453
3783,FDE50,OUT018,2825.0610265223363
3784,NCR18,OUT013,1828.2187433751349
3785,NCD30,OUT035,1725.5938816913656
3786,FDH31,OUT013,2937.0164127578637
3787,FDD56,OUT019,3998.704617000179
3788,FDC47,OUT049,1643.0732059163247
3789,FDZ21,OUT045,1220.9962163864116
3790,FDM01,OUT049,2917.040386325795
3791,FDF24,OUT013,3135.409507499585
3792,FDW23,OUT017,4079.941901387161
3793,FDY52,OUT018,3818.4612628373516
3794,DRH37,OUT027,1736.068285173956
3795,DRO47,OUT027,1125.0017312668533
3796,FDR25,OUT049,792.4698968734889
3797,FDQ24,OUT027,2560.30106364717
3798,DRJ51,OUT018,4031.840941639363
3799,NCU06,OUT035,1920.799255327353
3800,NCV18,OUT018,2122.27227986202
3801,NCC06,OUT027,3203.9207249827837
3802,FDZ01,OUT018,2376.430060612709
3803,FDT14,OUT017,4049.7293560225203
3804,FDD11,OUT019,1785.54016269462
3805,FDN09,OUT017,3167.339026074503
3806,NCO18,OUT010,2477.875246824451
3807,FDZ50,OUT045,3100.791699790401
3808,FDS44,OUT013,4010.601423103217
3809,FDI36,OUT045,1688.2142124328755
3810,FDA26,OUT010,47.1041507260245
3811,NCY53,OUT049,-213.34366697407108
3812,FDF32,OUT049,2644.4207351854184
3813,FDF59,OUT010,876.2212898382732
3814,FDB20,OUT046,4357.904459463927
3815,DRH11,OUT035,911.4605170837077
3816,FDT03,OUT049,1095.789247137563
3817,NCH06,OUT035,3612.969722665314
3818,FDR55,OUT049,2699.01680490283
3819,FDI10,OUT035,3005.3324035393825
3820,FDZ12,OUT045,2809.728613662744
3821,FDM12,OUT049,1550.9759754471097
3822,DRB25,OUT045,2412.885287485145
3823,NCS41,OUT013,2485.2478126034466
3824,NCT53,OUT049,-853.321882556638
3825,NCD55,OUT013,3934.170091896794
3826,FDY08,OUT049,2383.607356597421
3827,NCP55,OUT049,2615.5342284999742
3828,FDA33,OUT013,1531.3578507052255
3829,FDQ33,OUT013,2917.6019757109398
3830,FDE45,OUT027,1446.5010809948508
3831,FDT26,OUT013,3215.110001069884
3832,NCV53,OUT049,2519.821503088326
3833,FDK60,OUT027,3072.24039000078
3834,NCJ29,OUT046,1896.7718355048787
3835,FDI15,OUT045,3527.46575788198
3836,FDX21,OUT013,3064.648206501612
3837,FDV49,OUT019,1742.5057751688948
3838,DRO59,OUT046,1037.5294407341794
3839,FDZ14,OUT045,648.2113043804168
3840,FDP32,OUT027,2484.2271072489693
3841,FDC33,OUT017,1667.4608045158504
3842,FDT14,OUT010,3651.621149820511
3843,NCN54,OUT027,1694.2244722500602
3844,FDR57,OUT027,765.9937899960737
3845,DRK12,OUT046,2903.553621363489
3846,FDX52,OUT049,1793.386745357101
3847,FDX08,OUT010,1734.9642656838296
3848,FDP10,OUT010,5371.187413206017
3849,NCP50,OUT045,964.9732166234294
3850,NCL06,OUT013,2362.789255412794
3851,FDP25,OUT013,5051.147341492888
3852,FDE53,OUT013,1389.4168280417905
3853,FDL27,OUT017,1795.299847024998
3854,FDC35,OUT049,2895.2180070263266
3855,DRJ47,OUT010,2497.872688717536
3856,FDD16,OUT018,2974.361754096867
3857,NCN42,OUT049,1879.2919140630686
3858,FDC38,OUT027,1077.2129356617386
3859,NCO07,OUT045,668.9107798818317
3860,FDQ20,OUT049,1055.299175912181
3861,FDI32,OUT046,3900.18855660587
3862,FDN20,OUT010,2513.3984099883783
3863,DRJ51,OUT027,4119.468733186547
3864,FDU08,OUT045,2493.4239970927
3865,DRN37,OUT019,889.0884308053564
3866,FDD05,OUT010,3866.2839300362234
3867,FDW15,OUT046,3717.7886644317196
3868,FDI52,OUT046,3798.864868273835
3869,DRM11,OUT049,5606.88019814962
3870,NCO06,OUT045,-926.265263667503
3871,FDU38,OUT049,905.4256438977825
3872,FDU59,OUT018,2783.72551036243
3873,FDJ10,OUT046,2893.845569997889
3874,FDM13,OUT049,2127.1766919241404
3875,NCJ30,OUT019,1929.483795495603
3876,FDM45,OUT018,2946.8774866808008
3877,FDP36,OUT045,1667.3114205000645
3878,NCD30,OUT010,2834.042792020018
3879,FDN48,OUT017,1277.055327161475
3880,FDY32,OUT049,-440.6616512803723
3881,FDU47,OUT046,1356.083884637991
3882,FDF17,OUT019,2952.215214022252
3883,FDP34,OUT017,3552.676380441549
3884,FDA47,OUT049,-265.99508043113497
3885,DRD27,OUT027,1035.5383805673205
3886,FDW38,OUT045,2735.7551099627963
3887,FDZ15,OUT019,2851.449053657121
3888,FDZ03,OUT027,805.4254348710527
3889,NCN19,OUT049,1973.0694413344152
3890,FDG02,OUT035,4255.107268585161
3891,FDS31,OUT035,1536.533687333405
3892,FDW43,OUT019,3503.0625966205735
3893,FDZ47,OUT010,4147.96844186317
3894,FDO57,OUT017,4068.7512211330322
3895,NCL07,OUT013,-927.4716241558147
3896,NCV42,OUT013,96.24005655681071
3897,FDP40,OUT017,105.84423335138695
3898,FDP48,OUT019,3168.99365122149
3899,FDH21,OUT017,592.2752200588136
3900,NCP02,OUT049,2350.5168835653517
3901,FDK24,OUT049,628.8578073647882
3902,FDC41,OUT045,1845.1686746374132
3903,FDF08,OUT017,5230.0612242840125
3904,FDO49,OUT017,2689.472003212183
3905,FDS56,OUT027,634.3416944665368
3906,FDX46,OUT018,4026.6462304346937
3907,FDQ07,OUT013,1445.5913372795758
3908,FDC32,OUT010,1515.2954198906134
3909,FDT21,OUT019,2137.39313618882
3910,FDG58,OUT045,3302.893107051228
3911,FDW14,OUT049,4104.863407646406
3912,DRA12,OUT027,4176.604489895552
3913,FDV27,OUT013,3162.1896777315706
3914,DRD25,OUT013,1485.475821375451
3915,DRF48,OUT027,1498.9083026872947
3916,FDX24,OUT017,593.125593616827
3917,DRJ51,OUT046,4161.100563906986
3918,FDE45,OUT045,1442.890839010119
3919,FDE14,OUT046,1484.9057885132447
3920,FDG53,OUT045,1103.7007174856867
3921,FDT08,OUT046,3808.562955177102
3922,DRC27,OUT027,4486.2816279395865
3923,FDG20,OUT035,3058.0015761263753
3924,FDC21,OUT046,3850.8994522246703
3925,FDV31,OUT018,2298.1209258236117
3926,FDB58,OUT045,2523.688161681007
3927,FDV23,OUT046,3027.677553208179
3928,FDA25,OUT019,2323.9844482662993
3929,FDC15,OUT046,2458.345327563232
3930,FDU47,OUT049,3763.5790297554468
3931,FDE23,OUT013,3065.0880826567204
3932,FDS08,OUT013,726.620359302502
3933,FDW03,OUT027,1331.3013915279203
3934,FDJ60,OUT018,2516.224755498839
3935,FDM34,OUT017,1029.0948143647688
3936,FDW33,OUT013,1419.4424462601917
3937,FDZ40,OUT013,2331.646501327377
3938,FDE33,OUT018,1760.4249204740802
3939,NCC06,OUT010,2734.2432926199035
3940,FDU11,OUT046,-1218.435983152313
3941,FDL44,OUT017,1840.3007394539343
3942,NCZ29,OUT017,3043.552162624165
3943,FDG28,OUT010,2584.810973666783
3944,FDL12,OUT018,1665.4820530427621
3945,FDD52,OUT017,3350.612323147881
3946,FDO15,OUT013,3670.038679847765
3947,NCN29,OUT027,2396.3942425016403
3948,FDW36,OUT013,-1193.4455236247463
3949,FDB21,OUT046,338.2587864295207
3950,FDZ28,OUT013,1743.5472460608119
3951,FDY10,OUT035,1715.471419329919
3952,DRG39,OUT017,2394.085337227506
3953,FDN28,OUT013,2535.1199089200536
3954,FDV15,OUT035,2991.5395466261552
3955,DRI13,OUT035,2420.6531070433116
3956,FDH20,OUT046,4421.1094414101535
3957,FDY51,OUT013,1464.744616379299
3958,FDE16,OUT013,2639.416704143752
3959,FDX40,OUT018,2978.1318511398035
3960,FDC48,OUT018,602.0933053349604
3961,FDS14,OUT046,3137.2446718852957
3962,FDX56,OUT017,2997.4401547805437
3963,FDI10,OUT046,3279.03067745591
3964,FDI14,OUT013,1778.6446411029904
3965,DRM48,OUT013,715.0727020616611
3966,NCH07,OUT027,2017.8756077954338
3967,FDY26,OUT013,3531.470308226624
3968,FDD02,OUT027,4453.757536364579
3969,FDM12,OUT046,2318.5946992329327
3970,DRF01,OUT010,1460.056421573685
3971,FDV36,OUT046,-214.07495315027495
3972,DRI59,OUT013,2446.47829830645
3973,FDV03,OUT018,685.139789747973
3974,FDO39,OUT017,3828.676555359893
3975,NCB07,OUT018,1628.5192884022606
3976,FDH38,OUT027,2485.93701528618
3977,FDZ13,OUT035,3712.026955231227
3978,NCZ30,OUT046,954.0996945605882
3979,NCA06,OUT035,3567.9322319800963
3980,FDB04,OUT049,1956.5517771793977
3981,FDN50,OUT013,946.5359401773899
3982,NCG06,OUT049,3072.476128819015
3983,NCY17,OUT018,-9.157837144508221
3984,FDC23,OUT046,1110.5570746399717
3985,FDK33,OUT049,3275.1134747587266
3986,FDR03,OUT049,1812.2808214152442
3987,FDZ07,OUT045,1344.3667190995961
3988,FDO38,OUT013,1763.8807719795752
3989,FDS59,OUT046,3352.933491849853
3990,DRM11,OUT019,2290.134870772057
3991,FDX52,OUT027,1979.7055834724113
3992,DRJ35,OUT018,2252.092106074041
3993,NCP53,OUT046,2223.2735665228556
3994,FDW15,OUT019,3950.1625554100606
3995,DRI47,OUT045,3932.5553979238357
3996,DRZ11,OUT035,-160.24786118438215
3997,FDS02,OUT013,544.597826845368
3998,DRD49,OUT018,1811.7561873777468
3999,FDW38,OUT049,3067.8859451489784
4000,FDR21,OUT019,856.932979108899
4001,FDE40,OUT013,2606.7363496961034
4002,FDI02,OUT045,3433.109823172809
4003,FDQ04,OUT045,1818.6203223716063
4004,FDY14,OUT017,4211.78425799695
4005,NCT54,OUT046,3030.7455243316053
4006,DRD25,OUT017,1912.0255444759048
4007,DRE01,OUT045,2452.542279652226
4008,FDJ12,OUT010,2372.123503922131
4009,NCZ05,OUT049,-429.13035248727556
4010,DRB25,OUT019,2344.380537929141
4011,NCC31,OUT045,2089.448958317561
4012,FDM16,OUT045,933.9550397831749
4013,DRG11,OUT049,3903.229896098405
4014,FDV24,OUT027,2269.8236786894972
4015,FDV43,OUT046,1526.2068599041868
4016,FDG05,OUT018,489.50361481813775
4017,FDV23,OUT010,1053.2315631452664
4018,FDI58,OUT018,2109.0044848850857
4019,FDQ11,OUT017,-841.3347049804311
4020,FDC05,OUT027,7.092160657227396
4021,FDF40,OUT013,3694.9080705601896
4022,FDU02,OUT018,546.2109125158646
4023,FDT32,OUT013,2596.836550043681
4024,NCF06,OUT017,707.9130234601544
4025,FDT46,OUT013,3363.417494350574
4026,FDR58,OUT010,640.3714240006268
4027,FDY04,OUT046,5514.705768508255
4028,FDT58,OUT045,4936.679727947414
4029,FDE46,OUT049,2721.182145115357
4030,DRH11,OUT017,1835.1595263193085
4031,DRI51,OUT046,-652.2026298726685
4032,FDC35,OUT017,2649.1039493143053
4033,FDP45,OUT035,1762.351003611328
4034,FDC45,OUT017,-180.83637205398804
4035,FDU01,OUT045,753.762895895421
4036,FDJ53,OUT010,2528.22477058491
4037,FDJ46,OUT017,2785.097950227408
4038,FDX07,OUT013,2897.9756865236627
4039,NCI30,OUT049,2813.2699345128963
4040,FDE47,OUT027,2160.719672297201
4041,FDV48,OUT045,1008.0287707724192
4042,FDN16,OUT019,1971.3420437787358
4043,FDM52,OUT013,927.589713514227
4044,FDA32,OUT027,2460.410915780168
4045,FDH05,OUT017,3282.800011316407
4046,FDW25,OUT010,3982.978815955755
4047,FDQ09,OUT046,3002.1488468997836
4048,NCM17,OUT010,1815.4034884170298
4049,DRM59,OUT046,2204.121899505354
4050,FDV47,OUT027,4463.872314779615
4051,DRE15,OUT035,3477.3482387991276
4052,FDS25,OUT010,3086.9611654160303
4053,NCZ05,OUT018,1782.233202577846
4054,NCV05,OUT019,1040.9843463120915
4055,DRM37,OUT046,3017.5625117722057
4056,FDV58,OUT027,2771.1725906868664
4057,FDN22,OUT027,1962.6817814648077
4058,NCO06,OUT049,2476.640231134727
4059,FDT56,OUT019,1046.7312408238945
4060,FDM02,OUT013,4954.7099096286
4061,FDA09,OUT046,-213.34455239349154
4062,NCC06,OUT035,840.0198412628794
4063,NCL54,OUT049,3566.6646697145175
4064,NCB55,OUT017,3526.2474975017503
4065,FDB12,OUT017,2844.43053183402
4066,NCA54,OUT049,2371.5233184670146
4067,NCS38,OUT049,1316.641475261839
4068,FDC02,OUT049,1542.9705693670403
4069,FDK44,OUT019,2479.6074391773486
4070,FDE16,OUT035,2851.4702822452196
4071,NCS05,OUT035,3760.667701291445
4072,FDZ59,OUT045,4020.7097590160292
4073,FDI20,OUT017,2614.1244516514234
4074,FDQ14,OUT046,4188.897562418073
4075,FDF53,OUT017,4233.076572866134
4076,FDW25,OUT017,2668.0582081986154
4077,NCQ43,OUT010,1817.469044385324
4078,FDX52,OUT013,3374.1397725342763
4079,FDE28,OUT045,3713.6790843811978
4080,FDN15,OUT017,2573.8023848828398
4081,FDO28,OUT017,4260.114973291458
4082,FDQ33,OUT045,1606.0634403681659
4083,FDM22,OUT010,4265.935490248785
4084,FDJ03,OUT017,3986.949354867231
4085,FDI16,OUT045,2720.5172776717754
4086,FDI09,OUT027,2194.51945564673
4087,FDX55,OUT013,3754.1961774259275
4088,FDS23,OUT027,1389.296373806751
4089,DRC12,OUT045,2019.5393749916561
4090,FDH41,OUT049,-143.07020891019806
4091,FDN01,OUT013,2373.6251219374867
4092,FDV55,OUT045,2327.8140691038543
4093,NCJ19,OUT013,1160.57059284788
4094,NCY29,OUT010,4331.011820271704
4095,FDP03,OUT018,2729.664658548152
4096,FDZ52,OUT045,2849.399009127528
4097,FDH31,OUT010,1836.116273865968
4098,FDQ19,OUT018,3226.3059610885553
4099,FDS15,OUT035,1986.6532136013066
4100,FDN32,OUT017,3165.578927782116
4101,FDH32,OUT049,1109.970650006439
4102,FDF33,OUT017,2549.6623607781485
4103,FDJ22,OUT046,1178.489403083468
4104,FDG56,OUT010,1754.9462206808676
4105,FDC05,OUT046,5585.919423153113
4106,FDK09,OUT013,4057.820837273133
4107,NCV29,OUT045,1408.9668906556124
4108,NCC43,OUT019,139.52205202081268
4109,NCA42,OUT049,2466.9365008860905
4110,FDC10,OUT046,1664.9615192130582
4111,FDC16,OUT013,423.4801856218543
4112,NCL17,OUT013,3159.15088171759
4113,FDA51,OUT035,702.7264342290669
4114,FDW01,OUT017,1751.2452813210218
4115,NCF30,OUT045,2552.2736672587976
4116,FDN49,OUT013,2294.140045017122
4117,FDY20,OUT045,-39.6973832391061
4118,FDC15,OUT045,3445.0535793975973
4119,FDY24,OUT046,577.5605084983986
4120,NCG43,OUT017,880.0744139171939
4121,FDA48,OUT013,1600.1442941875414
4122,NCF55,OUT017,2108.288806059857
4123,FDL38,OUT049,2405.608427129091
4124,NCQ29,OUT018,2168.3165367826923
4125,FDC34,OUT017,1426.842763517535
4126,FDP36,OUT027,2546.9747550975603
4127,FDN50,OUT010,1379.5272500966862
4128,FDO23,OUT049,2399.2542275698333
4129,FDT56,OUT013,3713.363919800565
4130,FDT13,OUT027,721.4269667920953
4131,FDZ03,OUT013,1431.9580299299962
4132,FDQ03,OUT010,2546.362144602209
4133,FDU44,OUT045,3730.295563986898
4134,FDD03,OUT049,902.3988518629711
4135,NCH30,OUT013,3076.8929385342512
4136,FDS60,OUT010,2299.4391807778093
4137,FDG08,OUT046,1815.365200112493
4138,FDX38,OUT017,813.2657486093509
4139,FDD22,OUT017,611.2612999671721
4140,FDW51,OUT013,901.1986653187802
4141,FDL09,OUT017,4195.18244723072
4142,FDZ60,OUT045,1513.4637514402152
4143,NCH07,OUT046,2572.688128722103
4144,NCQ41,OUT049,4228.282702739613
4145,FDW04,OUT049,4188.250421344672
4146,FDI08,OUT027,1922.588532959581
4147,FDR19,OUT019,1063.431969068759
4148,FDV13,OUT046,2527.971113741214
4149,FDB52,OUT017,1090.325277513083
4150,FDZ48,OUT027,3895.5687656169316
4151,NCO14,OUT049,3192.0802801366735
4152,FDZ50,OUT013,2438.7832232755636
4153,FDN27,OUT019,1683.7229663098653
4154,FDQ60,OUT013,1838.3408252850031
4155,FDR49,OUT017,3663.919573971789
4156,DRJ35,OUT027,3107.3781884730915
4157,DRI49,OUT017,2939.398447677806
4158,FDB47,OUT017,737.3189244975999
4159,FDP37,OUT010,2310.8098467335076
4160,FDR26,OUT049,2437.7365720727566
4161,FDY31,OUT019,2630.8084958794548
4162,FDC11,OUT045,1659.3410827205344
4163,DRP47,OUT035,1709.8028782284448
4164,NCY54,OUT018,2475.2170602993883
4165,FDR27,OUT046,3045.7552534441015
4166,FDQ21,OUT019,1652.925705280717
4167,NCQ29,OUT035,2027.5932610339091
4168,FDJ02,OUT046,2833.001702744168
4169,FDE21,OUT018,2637.906516996155
4170,FDM39,OUT046,1962.8137922321343
4171,FDZ01,OUT017,3048.1789120468634
4172,NCB19,OUT018,2605.628466365968
4173,FDU03,OUT046,909.6715541783637
4174,FDP27,OUT049,1148.694075712517
4175,DRF01,OUT045,1687.2456634920352
4176,FDM03,OUT049,1661.2842109703806
4177,FDV01,OUT046,2701.7342156955724
4178,FDS16,OUT046,3431.4445728894243
4179,FDO45,OUT035,2708.676937317443
